filename,camera,label,period,source,brightness_mean,brightness_std,edge_density,saturation_mean,upper_lower_contrast,bright_spot_ratio,far_grad,far_wash,far_std,is_day
imgKFB_230726_1400.jpg,KFB,not_inside,day,heuristic_r5_hourly,146.794464,74.666145,0.019138,0.065817,0.502086,0.429335,2.552701,0.740772,45.992565,1.000000
imgKFB_230726_1500.jpg,KFB,not_inside,day,heuristic_r5_hourly,142.713364,80.232780,0.017345,0.070858,0.555221,0.435246,2.624595,0.691108,53.007816,1.000000
imgKFB_230726_1600.jpg,KFB,not_inside,day,heuristic_r5_hourly,144.301788,78.509087,0.020300,0.077974,0.552931,0.427207,2.505922,0.637017,54.499535,1.000000
imgKFB_230726_1700.jpg,KFB,not_inside,day,heuristic_r5_hourly,138.787964,77.853897,0.016992,0.079361,0.557637,0.402480,2.209412,0.615779,57.072491,1.000000
imgKFB_230726_1800.jpg,KFB,not_inside,day,heuristic_r5_hourly,131.625351,78.931953,0.016298,0.100468,0.555652,0.286926,2.283103,0.577901,60.593914,1.000000
imgKFB_230726_1900.jpg,KFB,not_inside,day,heuristic_r5_hourly,118.270546,78.592743,0.017877,0.109915,0.547774,0.198715,2.910366,0.404554,61.105896,1.000000
imgKFB_230726_2000.jpg,KFB,not_inside,night,heuristic_r5_hourly,44.610249,33.260803,0.024660,0.111248,0.094995,0.004918,8.431632,0.014168,31.949486,0.000000
imgKFB_230726_2100.jpg,KFB,not_inside,night,heuristic_r5_hourly,42.315201,33.072075,0.024029,0.114709,0.092754,0.004518,8.229649,0.013355,31.604437,0.000000
imgKFB_230726_2200.jpg,KFB,not_inside,night,heuristic_r5_hourly,41.074085,31.051620,0.023624,0.110535,0.089312,0.003596,8.021824,0.010734,29.470726,0.000000
imgKFB_230726_2300.jpg,KFB,not_inside,night,heuristic_r5_hourly,36.186306,28.376415,0.022178,0.107097,0.069383,0.003229,7.523513,0.009249,27.644550,0.000000
imgKFB_230727_0000.jpg,KFB,not_inside,night,heuristic_r5_hourly,31.053579,25.645876,0.019367,0.100785,0.048618,0.002236,6.694593,0.006818,25.859634,0.000000
imgKFB_230727_0100.jpg,KFB,not_inside,night,heuristic_r5_hourly,30.610561,25.317760,0.021876,0.096516,0.046854,0.002301,7.260625,0.006937,25.741838,0.000000
imgKFB_230727_0200.jpg,KFB,not_inside,night,heuristic_r5_hourly,28.859968,25.409254,0.021888,0.100706,0.042457,0.002428,7.363576,0.007259,26.272106,0.000000
imgKFB_230727_0300.jpg,KFB,not_inside,night,heuristic_r5_hourly,29.019669,25.242456,0.022088,0.093346,0.041782,0.002485,7.447853,0.007301,26.252502,0.000000
imgKFB_230727_0400.jpg,KFB,not_inside,night,heuristic_r5_hourly,28.978916,25.336229,0.019917,0.092052,0.035264,0.002767,6.992558,0.007960,26.826752,0.000000
imgKFB_230727_0500.jpg,KFB,not_inside,night,heuristic_r5_hourly,27.166702,25.791500,0.022285,0.087378,0.040304,0.002701,7.726623,0.008233,27.233618,0.000000
imgKFB_230727_0600.jpg,KFB,not_inside,day,heuristic_r5_hourly,124.677521,81.153877,0.017235,0.087294,0.577624,0.311460,3.135113,0.533408,62.643387,1.000000
imgKFB_230727_0700.jpg,KFB,not_inside,day,heuristic_r5_hourly,147.150909,79.355766,0.035075,0.110353,0.533567,0.405168,6.715921,0.649608,55.350025,1.000000
imgKFB_230727_0800.jpg,KFB,not_inside,day,heuristic_r5_hourly,154.416534,74.634209,0.039550,0.118734,0.486555,0.438022,7.169106,0.707175,50.086422,1.000000
imgKFB_230727_0900.jpg,KFB,not_inside,day,heuristic_r5_hourly,151.086288,73.551460,0.041073,0.110149,0.474933,0.448974,7.712947,0.703146,46.932102,1.000000
imgKFB_230727_1000.jpg,KFB,not_inside,day,heuristic_r5_hourly,155.129501,69.364655,0.045700,0.104058,0.452046,0.453417,7.643593,0.720418,45.501469,1.000000
imgKFB_230727_1100.jpg,KFB,not_inside,day,heuristic_r5_hourly,147.280151,71.771912,0.033773,0.084472,0.484854,0.432954,5.778660,0.653524,49.401436,1.000000
imgKFB_230727_1200.jpg,KFB,not_inside,day,heuristic_r5_hourly,140.174362,74.731522,0.027078,0.077157,0.533124,0.405779,4.499886,0.608849,55.796532,1.000000
imgKFB_230727_1300.jpg,KFB,not_inside,day,heuristic_r5_hourly,143.016037,76.465347,0.030074,0.080536,0.533282,0.424718,5.145407,0.628426,54.900146,1.000000
imgKFB_230727_1400.jpg,KFB,not_inside,day,heuristic_r5_hourly,130.707916,81.750534,0.021922,0.070640,0.598162,0.418679,4.054708,0.582763,65.501572,1.000000
imgKFB_230727_1500.jpg,KFB,not_inside,day,heuristic_r5_hourly,145.042770,76.939507,0.028829,0.081097,0.539122,0.425781,4.365350,0.597253,56.292130,1.000000
imgKFB_230727_1600.jpg,KFB,not_inside,day,heuristic_r5_hourly,128.796906,84.156532,0.021249,0.073872,0.604208,0.365785,3.939001,0.582364,69.058746,1.000000
imgKFB_230727_1700.jpg,KFB,not_inside,day,heuristic_r5_hourly,137.070908,73.684784,0.027383,0.073418,0.504729,0.275499,4.606481,0.591725,54.076496,1.000000
imgKFB_230727_1800.jpg,KFB,not_inside,day,heuristic_r5_hourly,129.228424,80.166122,0.018714,0.084747,0.546026,0.279306,2.826740,0.468883,66.053986,1.000000
imgKFB_230727_1900.jpg,KFB,not_inside,day,heuristic_r5_hourly,109.291992,82.782524,0.018027,0.061891,0.587039,0.185283,4.052095,0.466347,72.170242,1.000000
imgKFB_230727_2000.jpg,KFB,not_inside,night,heuristic_r5_hourly,49.740448,37.540977,0.023656,0.057252,0.149898,0.004857,8.095966,0.014105,34.255283,0.000000
imgKFB_230727_2100.jpg,KFB,not_inside,night,heuristic_r5_hourly,50.552975,38.316013,0.022519,0.056030,0.158266,0.005304,7.874521,0.015534,33.732876,0.000000
imgKFB_230727_2200.jpg,KFB,not_inside,night,heuristic_r5_hourly,45.005760,35.904739,0.024506,0.051876,0.128650,0.005276,8.655352,0.015029,33.720768,0.000000
imgKFB_230727_2300.jpg,KFB,not_inside,night,heuristic_r5_hourly,34.827946,30.602127,0.024856,0.043773,0.064844,0.004706,8.876465,0.013229,31.494452,0.000000
imgKFB_230728_0000.jpg,KFB,not_inside,night,heuristic_r5_hourly,32.436836,29.205706,0.024075,0.049341,0.059509,0.004273,8.580484,0.011659,30.198648,0.000000
imgKFB_230728_0100.jpg,KFB,not_inside,night,heuristic_r5_hourly,30.350569,27.714754,0.023241,0.043971,0.045374,0.004005,8.209383,0.010916,29.132551,0.000000
imgKFB_230728_0200.jpg,KFB,not_inside,night,heuristic_r5_hourly,30.322121,27.801729,0.023257,0.052613,0.046881,0.004156,8.235990,0.011883,29.386908,0.000000
imgKFB_230728_0300.jpg,KFB,not_inside,night,heuristic_r5_hourly,29.411303,27.407118,0.023064,0.049021,0.047523,0.004005,8.153525,0.011239,28.942156,0.000000
imgKFB_230728_0400.jpg,KFB,not_inside,night,heuristic_r5_hourly,35.289669,28.195175,0.022741,0.049148,0.079908,0.003760,7.770906,0.010615,28.108171,0.000000
imgKFB_230728_0500.jpg,KFB,not_inside,night,heuristic_r5_hourly,30.045452,25.654285,0.021547,0.049315,0.060866,0.002847,7.469981,0.007876,26.113129,0.000000
imgKFB_230728_0600.jpg,KFB,not_inside,day,heuristic_r5_hourly,130.234848,80.144028,0.019791,0.078605,0.569427,0.338554,3.537758,0.559809,59.660641,1.000000
imgKFB_230728_0700.jpg,KFB,not_inside,day,heuristic_r5_hourly,129.250259,82.892006,0.025235,0.073898,0.582168,0.349591,5.539384,0.580584,62.402065,1.000000
imgKFB_230728_0800.jpg,KFB,not_inside,day,heuristic_r5_hourly,154.789810,75.728706,0.037713,0.105557,0.499676,0.432756,6.965074,0.699783,50.789021,1.000000
imgKFB_230728_0900.jpg,KFB,not_inside,day,heuristic_r5_hourly,155.995209,74.464653,0.039925,0.105100,0.489009,0.443378,7.350399,0.690078,48.965157,1.000000
imgKFB_230728_1000.jpg,KFB,not_inside,day,heuristic_r5_hourly,157.127991,72.879471,0.045058,0.108453,0.483921,0.446644,7.950455,0.688229,49.916996,1.000000
imgKFB_230728_1100.jpg,KFB,not_inside,day,heuristic_r5_hourly,145.951584,72.599800,0.033207,0.092222,0.513329,0.429226,5.255432,0.617909,55.257366,1.000000
imgKFB_230728_1200.jpg,KFB,not_inside,day,heuristic_r5_hourly,141.417343,78.317719,0.026698,0.077072,0.553540,0.417823,4.810343,0.603693,57.447845,1.000000
imgKFB_230728_1300.jpg,KFB,not_inside,day,heuristic_r5_hourly,134.304031,78.996239,0.025984,0.067944,0.560489,0.338225,4.815378,0.592545,58.183010,1.000000
imgKFB_230728_1400.jpg,KFB,not_inside,day,heuristic_r5_hourly,143.904816,76.174461,0.026181,0.080445,0.536016,0.420934,4.277490,0.618246,54.028721,1.000000
imgKFB_230728_1500.jpg,KFB,not_inside,day,heuristic_r5_hourly,136.943710,79.484283,0.027987,0.078093,0.575134,0.415409,4.071676,0.590919,62.097370,1.000000
imgKFB_230728_1600.jpg,KFB,not_inside,day,heuristic_r5_hourly,139.692123,81.452469,0.025827,0.076146,0.587869,0.422675,3.565152,0.591872,62.871567,1.000000
imgKFB_230728_1700.jpg,KFB,not_inside,day,heuristic_r5_hourly,118.951271,91.472511,0.016139,0.078574,0.668220,0.362740,2.983388,0.566052,76.599052,1.000000
imgKFB_230728_1800.jpg,KFB,not_inside,day,heuristic_r5_hourly,124.560539,81.311623,0.017807,0.111722,0.577040,0.283038,2.677430,0.551205,66.649963,1.000000
imgKFB_230728_1900.jpg,KFB,not_inside,day,heuristic_r5_hourly,106.176552,82.203667,0.016408,0.073874,0.561703,0.217023,2.899306,0.349320,70.506081,1.000000
imgKFB_230728_2000.jpg,KFB,not_inside,night,heuristic_r5_hourly,44.792629,34.899544,0.024224,0.043815,0.110082,0.005544,8.389919,0.015247,33.029449,0.000000
imgKFB_230728_2100.jpg,KFB,not_inside,night,heuristic_r5_hourly,41.817204,33.965038,0.023795,0.046770,0.099003,0.005008,8.293719,0.014084,32.445019,0.000000
imgKFB_230728_2200.jpg,KFB,not_inside,night,heuristic_r5_hourly,42.051205,31.844698,0.021121,0.048450,0.091234,0.004019,7.238513,0.010923,29.587128,0.000000
imgKFB_230728_2300.jpg,KFB,not_inside,night,heuristic_r5_hourly,39.990765,29.689577,0.021162,0.053174,0.087906,0.003469,7.169203,0.009508,27.753386,0.000000
imgKFB_230729_0000.jpg,KFB,not_inside,night,heuristic_r5_hourly,37.818741,28.237377,0.020584,0.045825,0.078517,0.003238,6.862947,0.008408,26.774137,0.000000
imgKFB_230729_0100.jpg,KFB,not_inside,night,heuristic_r5_hourly,34.655594,26.936823,0.019481,0.054210,0.066035,0.002824,6.486648,0.007497,26.195982,0.000000
imgKFB_230729_0200.jpg,KFB,not_inside,night,heuristic_r5_hourly,35.075924,25.630873,0.019441,0.040725,0.065894,0.002363,6.394127,0.006509,24.787909,0.000000
imgKFB_230729_0300.jpg,KFB,not_inside,night,heuristic_r5_hourly,34.442959,26.087742,0.019345,0.061106,0.074510,0.002443,6.478877,0.006614,24.959515,0.000000
imgKFB_230729_0400.jpg,KFB,not_inside,night,heuristic_r5_hourly,36.365582,26.347548,0.019642,0.045206,0.077908,0.002518,6.489120,0.006944,25.335648,0.000000
imgKFB_230729_0500.jpg,KFB,not_inside,night,heuristic_r5_hourly,35.354977,27.938244,0.020251,0.057156,0.091978,0.002800,6.806058,0.007637,26.830919,0.000000
imgKFB_230729_0600.jpg,KFB,not_inside,day,heuristic_r5_hourly,119.745728,73.541267,0.015075,0.242704,0.515486,0.194159,2.688572,0.443848,54.142895,1.000000
imgKFB_230729_0700.jpg,KFB,not_inside,day,heuristic_r5_hourly,142.862610,80.191284,0.019312,0.079685,0.550437,0.361149,3.102066,0.666333,52.831848,1.000000
imgKFB_230729_0800.jpg,KFB,not_inside,day,heuristic_r5_hourly,136.714325,82.646744,0.019079,0.078071,0.573246,0.339778,3.599368,0.648732,55.628490,1.000000
imgKFB_230729_0900.jpg,KFB,not_inside,day,heuristic_r5_hourly,155.448395,55.495274,0.012949,0.111634,0.315154,0.191237,1.313044,0.752354,22.473827,1.000000
imgKFB_230729_1000.jpg,KFB,not_inside,day,heuristic_r5_hourly,164.872208,56.955345,0.017536,0.068865,0.272543,0.229560,1.822928,0.849474,24.573629,1.000000
imgKFB_230729_1100.jpg,KFB,not_inside,day,heuristic_r5_hourly,148.095352,72.637413,0.023060,0.071419,0.489467,0.379593,3.545543,0.623494,46.020000,1.000000
imgKFB_230729_1200.jpg,KFB,not_inside,day,heuristic_r5_hourly,140.053543,74.767456,0.021960,0.073677,0.516627,0.395623,3.441321,0.606509,51.289303,1.000000
imgKFB_230729_1300.jpg,KFB,not_inside,day,heuristic_r5_hourly,141.558167,74.238541,0.025563,0.073776,0.517463,0.418486,4.197823,0.609186,51.435104,1.000000
imgKFB_230729_1400.jpg,KFB,not_inside,day,heuristic_r5_hourly,148.409500,71.208549,0.022071,0.069079,0.484810,0.417004,3.157775,0.635776,45.678864,1.000000
imgKFB_230729_1500.jpg,KFB,not_inside,day,heuristic_r5_hourly,148.635651,72.362572,0.021042,0.070456,0.502799,0.416138,2.852285,0.631243,48.262379,1.000000
imgKFB_230729_1600.jpg,KFB,not_inside,day,heuristic_r5_hourly,137.985947,77.515793,0.018757,0.079932,0.551072,0.410542,2.839543,0.592986,55.274570,1.000000
imgKFB_230729_1700.jpg,KFB,not_inside,day,heuristic_r5_hourly,138.754883,75.908585,0.017022,0.087781,0.532396,0.413474,2.737736,0.602712,51.234715,1.000000
imgKFB_230729_1800.jpg,KFB,not_inside,day,heuristic_r5_hourly,136.934265,73.550568,0.017881,0.074385,0.468012,0.267470,3.247650,0.555717,46.783516,1.000000
imgKFB_230729_1900.jpg,KFB,not_inside,day,heuristic_r5_hourly,129.024323,77.063606,0.014428,0.067207,0.529545,0.249459,2.989955,0.539378,56.030106,1.000000
imgKFB_230729_2000.jpg,KFB,not_inside,night,heuristic_r5_hourly,44.467876,32.234146,0.020790,0.122881,0.108645,0.003902,7.164431,0.010994,29.658545,0.000000
imgKFB_230729_2100.jpg,KFB,not_inside,night,heuristic_r5_hourly,47.460449,28.894722,0.019888,0.146792,0.100689,0.002447,6.283997,0.007343,24.891623,0.000000
imgKFB_230729_2200.jpg,KFB,not_inside,night,heuristic_r5_hourly,47.796791,32.631779,0.021647,0.055182,0.109600,0.003840,7.351216,0.011491,29.535961,0.000000
imgKFB_230729_2300.jpg,KFB,not_inside,night,heuristic_r5_hourly,41.384949,28.201464,0.020714,0.046375,0.078581,0.003069,6.862216,0.008289,26.183222,0.000000
imgKFB_230730_0000.jpg,KFB,not_inside,night,heuristic_r5_hourly,42.182549,31.652210,0.023669,0.049231,0.114695,0.004612,8.173347,0.012346,29.781454,0.000000
imgKFB_230730_0100.jpg,KFB,not_inside,night,heuristic_r5_hourly,40.175568,30.840509,0.021374,0.051992,0.097937,0.003770,7.225888,0.010125,29.292595,0.000000
imgKFB_230730_0200.jpg,KFB,not_inside,night,heuristic_r5_hourly,37.567680,30.084087,0.021933,0.065184,0.098794,0.003873,7.715965,0.010419,29.002060,0.000000
imgKFB_230730_0300.jpg,KFB,not_inside,night,heuristic_r5_hourly,36.970783,29.095181,0.019425,0.047478,0.089961,0.003732,6.867864,0.009536,28.069269,0.000000
imgKFB_230730_0400.jpg,KFB,not_inside,night,heuristic_r5_hourly,36.077820,28.096195,0.021792,0.065453,0.084257,0.003704,7.549574,0.009536,27.436663,0.000000
imgKFB_230730_0500.jpg,KFB,not_inside,night,heuristic_r5_hourly,36.217758,28.667028,0.021571,0.047914,0.089397,0.003544,7.436843,0.009501,27.845907,0.000000
imgKFB_230730_0600.jpg,KFB,not_inside,day,heuristic_r5_hourly,122.726578,75.299232,0.017568,0.218749,0.535974,0.207036,3.591223,0.539560,55.653526,1.000000
imgKFB_230730_0700.jpg,KFB,not_inside,day,heuristic_r5_hourly,140.011414,78.443825,0.024487,0.063007,0.559724,0.378525,4.522379,0.625175,56.533554,1.000000
imgKFB_230730_0800.jpg,KFB,not_inside,day,heuristic_r5_hourly,158.401840,63.186203,0.017057,0.057366,0.420419,0.359474,2.600515,0.661330,39.886318,1.000000
imgKFB_230730_0900.jpg,KFB,not_inside,day,heuristic_r5_hourly,143.496399,73.288460,0.018513,0.051016,0.507778,0.357845,3.301277,0.636330,48.418156,1.000000
imgKFB_230730_1000.jpg,KFB,not_inside,day,heuristic_r5_hourly,135.532669,81.244438,0.020632,0.054926,0.556693,0.280784,4.226577,0.622267,57.686195,1.000000
imgKFB_230730_1100.jpg,KFB,not_inside,day,heuristic_r5_hourly,132.214310,86.406097,0.023046,0.051146,0.620660,0.410787,4.912536,0.629064,62.986149,1.000000
imgKFB_230730_1200.jpg,KFB,not_inside,day,heuristic_r5_hourly,133.714371,74.944710,0.022825,0.063755,0.533036,0.283236,4.262892,0.622085,55.265419,1.000000
imgKFB_230730_1300.jpg,KFB,not_inside,day,heuristic_r5_hourly,153.378494,71.574867,0.018971,0.055192,0.501602,0.408956,3.184648,0.671630,48.443043,1.000000
imgKFB_230730_1400.jpg,KFB,not_inside,day,heuristic_r5_hourly,133.792603,83.326698,0.020753,0.064167,0.601522,0.385909,4.177305,0.606586,65.015274,1.000000
imgKFB_230730_1500.jpg,KFB,not_inside,day,heuristic_r5_hourly,144.793930,73.354179,0.020567,0.058097,0.510066,0.363997,3.415103,0.617839,49.392380,1.000000
imgKFB_230730_1600.jpg,KFB,not_inside,day,heuristic_r5_hourly,141.929520,74.785622,0.024922,0.064315,0.527069,0.389533,4.226309,0.614749,52.590614,1.000000
imgKFB_230730_1700.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,175.180542,49.897022,0.015435,0.061391,0.227394,0.347524,1.731410,0.967391,19.159784,1.000000
imgKFB_230730_1800.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,167.127182,48.192745,0.014941,0.053368,0.219897,0.129165,1.686807,0.963362,17.221422,1.000000
imgKFB_230730_1900.jpg,KFB,not_inside,day,heuristic_r5_hourly,160.340179,48.721230,0.012540,0.086837,0.244955,0.153318,1.239687,0.798318,21.565722,1.000000
imgKFB_230730_2000.jpg,KFB,not_inside,night,heuristic_r5_hourly,29.895103,14.819286,0.012444,0.046153,0.023460,0.000085,3.221126,0.000336,13.006049,0.000000
imgKFB_230730_2100.jpg,KFB,not_inside,night,heuristic_r5_hourly,37.907200,23.322628,0.012742,0.045994,0.025672,0.002141,3.603699,0.004842,22.796185,0.000000
imgKFB_230730_2200.jpg,KFB,not_inside,night,heuristic_r5_hourly,39.597393,25.896353,0.013692,0.046823,0.026828,0.003346,4.329456,0.007763,24.595272,0.000000
imgKFB_230730_2300.jpg,KFB,not_inside,night,heuristic_r5_hourly,40.364033,27.537594,0.019393,0.054491,0.055763,0.002786,6.288657,0.008100,26.147068,0.000000
imgKFB_230731_0000.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,20.570061,8.133839,0.012200,0.051161,0.021490,0.000000,3.096560,0.000000,6.907543,0.000000
imgKFB_230731_0100.jpg,KFB,not_inside,night,heuristic_r5_hourly,36.781013,26.181734,0.012964,0.049723,0.053913,0.003087,3.674412,0.006054,23.864801,0.000000
imgKFB_230731_0200.jpg,KFB,inside_cloud,night,heuristic_r5_hourly,16.603008,4.640216,0.011885,0.041554,0.018989,0.000000,2.986241,0.000000,3.609472,0.000000
imgKFB_230731_0300.jpg,KFB,not_inside,night,heuristic_r5_hourly,39.751102,25.958948,0.018349,0.042360,0.079352,0.002316,5.882096,0.006670,23.537050,0.000000
imgKFB_230731_0400.jpg,KFB,not_inside,night,heuristic_r5_hourly,34.230621,24.058355,0.017131,0.056455,0.033400,0.001708,5.417143,0.004547,23.640665,0.000000
imgKFB_230731_0500.jpg,KFB,not_inside,night,heuristic_r5_hourly,32.347054,26.098585,0.017433,0.039193,0.042581,0.002673,6.035190,0.007266,26.386934,0.000000
imgKFB_230731_0600.jpg,KFB,not_inside,day,heuristic_r5_hourly,156.832291,50.517948,0.013633,0.162051,0.276195,0.117150,1.553285,0.770439,20.670515,1.000000
imgKFB_230731_0700.jpg,KFB,not_inside,day,heuristic_r5_hourly,153.415085,72.310760,0.014470,0.073595,0.462934,0.384417,2.060354,0.718407,40.451969,1.000000
imgKFB_230731_0800.jpg,KFB,inside_cloud,day,heuristic_r5_hourly,166.779419,58.331268,0.016965,0.053950,0.303644,0.339623,2.196648,0.865870,29.536980,1.000000
imgKFB_230731_0900.jpg,KFB,not_inside,day,heuristic_r5_hourly,144.614868,75.907509,0.032221,0.084643,0.511443,0.408330,6.801736,0.631208,52.169250,1.000000
imgKFB_230731_1000.jpg,KFB,not_inside,day,heuristic_r5_hourly,136.841110,80.870743,0.031647,0.064669,0.552737,0.400485,7.430079,0.616501,57.283237,1.000000
imgKFB_230731_1100.jpg,KFB,not_inside,day,heuristic_r5_hourly,148.558441,71.518257,0.038168,0.084236,0.494731,0.421188,6.502207,0.623045,52.769035,1.000000
imgKFB_230731_1200.jpg,KFB,not_inside,day,heuristic_r5_hourly,146.461914,76.014664,0.032586,0.070567,0.508544,0.348207,6.097399,0.628966,51.799431,1.000000
imgKFB_230731_1300.jpg,KFB,not_inside,day,heuristic_r5_hourly,154.701614,61.263687,0.041966,0.100369,0.392518,0.279989,5.960202,0.672604,37.211567,1.000000
imgKFB_230731_1400.jpg,KFB,not_inside,day,heuristic_r5_hourly,135.931213,82.702660,0.025023,0.062079,0.587736,0.399816,5.073630,0.606642,60.955093,1.000000
imgKFB_230731_1500.jpg,KFB,not_inside,day,heuristic_r5_hourly,142.633469,76.897896,0.033441,0.076290,0.545940,0.378309,5.080969,0.581993,60.086742,1.000000
imgKFB_230731_1600.jpg,KFB,not_inside,day,heuristic_r5_hourly,146.949890,68.364349,0.041585,0.088852,0.479127,0.397675,5.961214,0.581061,52.919216,1.000000
imgKFB_230731_1700.jpg,KFB,not_inside,day,heuristic_r5_hourly,122.286674,93.893753,0.019147,0.061274,0.687336,0.394329,4.142070,0.572849,79.868851,1.000000
imgKFB_230731_1800.jpg,KFB,not_inside,day,heuristic_r5_hourly,125.818192,86.098305,0.018336,0.081513,0.607548,0.306739,3.244878,0.560615,72.320572,1.000000
imgKFB_230731_1900.jpg,KFB,not_inside,day,heuristic_r5_hourly,103.048454,87.256119,0.018227,0.058289,0.602203,0.223969,3.672874,0.379666,77.734489,1.000000
imgKFB_230731_2000.jpg,KFB,not_inside,night,heuristic_r5_hourly,45.588844,37.590485,0.027871,0.053657,0.111007,0.008730,9.959294,0.024958,37.331329,0.000000
imgKFB_230731_2100.jpg,KFB,not_inside,night,heuristic_r5_hourly,43.686821,36.870724,0.027292,0.043912,0.093254,0.008711,9.816224,0.024362,36.984020,0.000000
imgKFB_230731_2200.jpg,KFB,not_inside,night,heuristic_r5_hourly,39.652298,35.077774,0.027111,0.048221,0.080405,0.007591,9.856082,0.021342,35.905239,0.000000
imgKFB_230731_2300.jpg,KFB,not_inside,night,heuristic_r5_hourly,35.372425,32.052357,0.026227,0.048684,0.070987,0.005478,9.463897,0.015751,33.076530,0.000000
imgKFB_230801_0000.jpg,KFB,not_inside,night,heuristic_r5_hourly,33.914368,30.857071,0.025094,0.052000,0.064538,0.005817,9.123785,0.015387,32.127739,0.000000
imgKFB_230801_0100.jpg,KFB,not_inside,night,heuristic_r5_hourly,35.060917,29.052238,0.024255,0.046648,0.071638,0.004993,8.571181,0.012878,29.658739,0.000000
imgKFB_230801_0200.jpg,KFB,not_inside,night,heuristic_r5_hourly,36.099548,29.112190,0.023034,0.048144,0.084061,0.004669,8.294271,0.012542,28.769617,0.000000
imgKFB_230801_0300.jpg,KFB,not_inside,night,heuristic_r5_hourly,35.606201,27.139158,0.022110,0.045072,0.075735,0.003567,7.633969,0.009606,26.467844,0.000000
imgKFB_230801_0400.jpg,KFB,not_inside,night,heuristic_r5_hourly,30.028639,26.600618,0.021487,0.057473,0.058578,0.003332,7.572180,0.008751,27.026005,0.000000
imgKFB_230801_0500.jpg,KFB,not_inside,night,heuristic_r5_hourly,27.982794,26.203836,0.021356,0.040794,0.030627,0.003294,7.424681,0.008520,27.803272,0.000000
imgKFB_230801_0600.jpg,KFB,not_inside,day,heuristic_r5_hourly,135.228729,73.928490,0.023781,0.175833,0.495660,0.251261,4.969468,0.669535,46.486366,1.000000
imgKFB_230801_0700.jpg,KFB,not_inside,day,heuristic_r5_hourly,147.136688,81.116982,0.033451,0.091529,0.551858,0.430459,6.861287,0.652452,56.829819,1.000000
imgKFB_230801_0800.jpg,KFB,not_inside,day,heuristic_r5_hourly,151.535706,80.124184,0.035501,0.090256,0.537541,0.445793,7.397809,0.689133,53.320782,1.000000
imgKFB_230801_0900.jpg,KFB,not_inside,day,heuristic_r5_hourly,146.851486,70.891136,0.035855,0.093201,0.493577,0.418769,6.204602,0.624243,51.814877,1.000000
imgKFB_230801_1000.jpg,KFB,not_inside,day,heuristic_r5_hourly,133.513748,80.432564,0.028412,0.069609,0.548281,0.314933,6.021437,0.583849,59.621471,1.000000
imgKFB_230801_1100.jpg,KFB,not_inside,day,heuristic_r5_hourly,145.288849,69.506279,0.035818,0.084449,0.454694,0.263493,6.208411,0.611225,48.523319,1.000000
imgKFB_230801_1200.jpg,KFB,not_inside,day,heuristic_r5_hourly,137.780075,78.689476,0.024332,0.081062,0.555965,0.375626,4.794243,0.629575,57.065411,1.000000
imgKFB_230801_1300.jpg,KFB,not_inside,day,heuristic_r5_hourly,138.841080,79.400414,0.019049,0.080082,0.560953,0.391430,3.185681,0.619444,55.543327,1.000000
imgKFB_230801_1400.jpg,KFB,not_inside,day,heuristic_r5_hourly,145.201157,74.941956,0.022993,0.082226,0.527599,0.419367,3.359024,0.635980,51.636505,1.000000
imgKFB_230801_1500.jpg,KFB,not_inside,day,heuristic_r5_hourly,144.010818,78.208206,0.027104,0.080804,0.556393,0.433660,4.047433,0.631047,56.127918,1.000000
imgKFB_230801_1600.jpg,KFB,not_inside,day,heuristic_r5_hourly,139.629761,76.754570,0.024493,0.088159,0.556788,0.408429,3.449260,0.611281,58.253181,1.000000
imgKFB_230801_1700.jpg,KFB,not_inside,day,heuristic_r5_hourly,133.154236,78.520874,0.018758,0.088671,0.565039,0.335782,2.804605,0.596854,60.574081,1.000000
imgKFB_230801_1800.jpg,KFB,not_inside,day,heuristic_r5_hourly,125.918846,80.160873,0.016003,0.100011,0.567225,0.278770,2.381518,0.539819,62.569687,1.000000
imgKFB_230801_1900.jpg,KFB,not_inside,day,heuristic_r5_hourly,121.559120,81.988792,0.017012,0.085815,0.583072,0.274487,3.079359,0.523613,63.388706,1.000000
imgKFB_230801_2000.jpg,KFB,not_inside,night,heuristic_r5_hourly,44.651722,34.766949,0.024463,0.100732,0.105823,0.005069,8.299506,0.014322,32.725311,0.000000
imgKFB_230801_2100.jpg,KFB,not_inside,night,heuristic_r5_hourly,45.564762,34.488232,0.024373,0.115699,0.108328,0.004786,8.249706,0.014041,32.187454,0.000000
imgKFB_230801_2200.jpg,KFB,not_inside,night,heuristic_r5_hourly,44.186413,33.244080,0.023758,0.106410,0.109077,0.004151,8.061511,0.012297,30.587351,0.000000
imgKFB_230801_2300.jpg,KFB,not_inside,night,heuristic_r5_hourly,42.264618,30.556175,0.022217,0.102047,0.100933,0.003087,7.302324,0.009123,27.692003,0.000000
imgKFB_230802_0000.jpg,KFB,not_inside,night,heuristic_r5_hourly,40.483917,28.520382,0.020935,0.103142,0.085586,0.002645,6.847636,0.007728,26.303511,0.000000
imgKFB_230802_0100.jpg,KFB,not_inside,night,heuristic_r5_hourly,40.861546,28.939541,0.020628,0.096108,0.090387,0.002537,6.658740,0.007413,26.574762,0.000000
